TANGGAL,KOMODITI,SATUAN,HARGA,BULAN,TAHUN
2018-01-15,Kacang Kedelai Eks Impor,Kg,12050.0,JANUARI,2018
2018-01-15,Kacang Kedelai Lokal,Kg,3667.0,JANUARI,2018
2018-01-15,Indomie Rasa Kari Ayam,buah,2400.0,JANUARI,2018
2018-01-15,Cabai Merah Keriting,Kg,44140.0,JANUARI,2018
2018-01-15,Cabai Merah Besar,Kg,41040.0,JANUARI,2018
2018-01-15,Cabai Rawit Merah,Kg,56740.0,JANUARI,2018
2018-01-15,Cabai Rawit Hijau,Kg,42400.0,JANUARI,2018
2018-01-15,Bawang Merah (Medium),Kg,27600.0,JANUARI,2018
2018-01-15,Bawang Putih Impor Kating,Kg,28960.0,JANUARI,2018
2018-01-15,Bawang Putih Impor Honan,Kg,25500.0,JANUARI,2018
2018-01-15,Ikan Teri Asin,Kg,107660.0,JANUARI,2018
2018-01-15,Ikan Kembung,Kg,37800.0,JANUARI,2018
2018-01-15,Kacang Hijau,Kg,22660.0,JANUARI,2018
2018-01-15,Kacang Tanah,Kg,25360.0,JANUARI,2018
2018-01-15,Ketela Pohon,Kg,4740.0,JANUARI,2018
2018-01-16,Beras,Kg,12260.0,JANUARI,2018
2018-01-16,Gula Pasir,Kg,13860.0,JANUARI,2018
2018-01-16,Minyak Goreng Bimoli Botol,Liter,13490.0,JANUARI,2018
2018-01-16,Minyak Goreng Curah,Liter,12500.0,JANUARI,2018
2018-01-16,Daging Sapi Lokal Paha Belakang,Kg,119660.0,JANUARI,2018
2018-01-16,Daging Sapi Lokal Daging Has Luar (Sirloin),Kg,121667.0,JANUARI,2018
2018-01-16,Daging Sapi Lokal Daging Sandung Lamur (Brisket),Kg,98333.0,JANUARI,2018
2018-01-16,Daging Sapi Lokal Daging Tetelan,Kg,80000.0,JANUARI,2018
2018-01-16,Daging Sapi Impor Beku,Kg,120000.0,JANUARI,2018
2018-01-16,Daging Sapi Lokal Has Dalam,Kg,148333.0,JANUARI,2018
2018-01-16,Ayam Boiler,ekor,37140.0,JANUARI,2018
2018-01-16,Ayam Kampung,ekor,81233.0,JANUARI,2018
2018-01-16,Telur Ayam Ras,Kg,25400.0,JANUARI,2018
2018-01-16,Telur Ayam Kampung,butir,1980.0,JANUARI,2018
2018-01-16,Susu Kental Manis Kaleng Merk Bendera,buah,12460.0,JANUARI,2018
2018-01-16,Susu Kental Manis Kaleng Merk Indomilk,buah,10700.0,JANUARI,2018
2018-01-16,Susu Bubuk Kaleng Merk Bendera,buah,44100.0,JANUARI,2018
2018-01-16,Susu Bubuk Kaleng Merk Indomilk,buah,42433.0,JANUARI,2018
2018-01-16,Jagung Pipilan Kecil,Kg,15100.0,JANUARI,2018
2018-01-16,Garam Beryodium Bata,250 gr,3220.0,JANUARI,2018
2018-01-16,Garam Beryodium Halus,Kg,10900.0,JANUARI,2018
2018-01-16,Tepung Terigu Segitiga Biru,Kg,10040.0,JANUARI,2018
2018-01-16,Kacang Kedelai Eks Impor,Kg,12050.0,JANUARI,2018
2018-01-16,Kacang Kedelai Lokal,Kg,4000.0,JANUARI,2018
2018-01-16,Indomie Rasa Kari Ayam,buah,2380.0,JANUARI,2018
2018-01-16,Cabai Merah Keriting,Kg,44860.0,JANUARI,2018
2018-01-16,Cabai Merah Besar,Kg,41360.0,JANUARI,2018
2018-01-16,Cabai Rawit Merah,Kg,54260.0,JANUARI,2018
2018-01-16,Cabai Rawit Hijau,Kg,38200.0,JANUARI,2018
2018-01-16,Bawang Merah (Medium),Kg,25940.0,JANUARI,2018
2018-01-16,Bawang Putih Impor Kating,Kg,28840.0,JANUARI,2018
2018-01-16,Bawang Putih Impor Honan,Kg,27500.0,JANUARI,2018
2018-01-16,Ikan Teri Asin,Kg,105940.0,JANUARI,2018
2018-01-16,Ikan Kembung,Kg,36660.0,JANUARI,2018
2018-01-16,Kacang Hijau,Kg,22740.0,JANUARI,2018
2018-01-16,Kacang Tanah,Kg,25100.0,JANUARI,2018
2018-01-16,Ketela Pohon,Kg,4800.0,JANUARI,2018
2018-01-17,Beras,Kg,11710.0,JANUARI,2018
2018-01-17,Gula Pasir,Kg,13560.0,JANUARI,2018
2018-01-17,Minyak Goreng Bimoli Botol,Liter,13490.0,JANUARI,2018
2018-01-17,Minyak Goreng Curah,Liter,12500.0,JANUARI,2018
2018-01-17,Daging Sapi Lokal Paha Belakang,Kg,119660.0,JANUARI,2018
2018-01-17,Daging Sapi Lokal Daging Has Luar (Sirloin),Kg,120000.0,JANUARI,2018
2018-01-17,Daging Sapi Lokal Daging Sandung Lamur (Brisket),Kg,90000.0,JANUARI,2018
2018-01-17,Daging Sapi Lokal Daging Tetelan,Kg,90000.0,JANUARI,2018
2018-01-17,Daging Sapi Impor Beku,Kg,120000.0,JANUARI,2018
2018-01-17,Daging Sapi Lokal Has Dalam,Kg,146667.0,JANUARI,2018
2018-01-17,Ayam Boiler,ekor,37540.0,JANUARI,2018
2018-01-17,Ayam Kampung,ekor,79675.0,JANUARI,2018
2018-01-17,Telur Ayam Ras,Kg,24900.0,JANUARI,2018
2018-01-17,Telur Ayam Kampung,butir,2020.0,JANUARI,2018
2018-01-17,Susu Kental Manis Kaleng Merk Bendera,buah,12760.0,JANUARI,2018
2018-01-17,Susu Kental Manis Kaleng Merk Indomilk,buah,10700.0,JANUARI,2018
2018-01-17,Susu Bubuk Kaleng Merk Bendera,buah,44100.0,JANUARI,2018
2018-01-17,Susu Bubuk Kaleng Merk Indomilk,buah,42433.0,JANUARI,2018
2018-01-17,Jagung Pipilan Kecil,Kg,15100.0,JANUARI,2018
2018-01-17,Garam Beryodium Bata,250 gr,3420.0,JANUARI,2018
2018-01-17,Garam Beryodium Halus,Kg,11100.0,JANUARI,2018
2018-01-17,Tepung Terigu Segitiga Biru,Kg,9440.0,JANUARI,2018
2018-01-17,Kacang Kedelai Eks Impor,Kg,11675.0,JANUARI,2018
2018-01-17,Kacang Kedelai Lokal,Kg,4000.0,JANUARI,2018
2018-01-17,Indomie Rasa Kari Ayam,buah,2380.0,JANUARI,2018
2018-01-17,Cabai Merah Keriting,Kg,42860.0,JANUARI,2018
2018-01-17,Cabai Merah Besar,Kg,40860.0,JANUARI,2018
2018-01-17,Cabai Rawit Merah,Kg,53260.0,JANUARI,2018
2018-01-17,Cabai Rawit Hijau,Kg,42200.0,JANUARI,2018
2018-01-17,Bawang Merah (Medium),Kg,24140.0,JANUARI,2018
2018-01-17,Bawang Putih Impor Kating,Kg,27340.0,JANUARI,2018
2018-01-17,Bawang Putih Impor Honan,Kg,22500.0,JANUARI,2018
2018-01-17,Ikan Teri Asin,Kg,103940.0,JANUARI,2018
2018-01-17,Ikan Kembung,Kg,35660.0,JANUARI,2018
2018-01-17,Kacang Hijau,Kg,21740.0,JANUARI,2018
2018-01-17,Kacang Tanah,Kg,24700.0,JANUARI,2018
2018-01-17,Ketela Pohon,Kg,4800.0,JANUARI,2018
2018-01-18,Beras,Kg,10663.0,JANUARI,2018
2018-01-18,Gula Pasir,Kg,13540.0,JANUARI,2018
2018-01-18,Minyak Goreng Bimoli Botol,Liter,13560.0,JANUARI,2018
2018-01-18,Minyak Goreng Curah,Liter,12613.0,JANUARI,2018
2018-01-18,Daging Sapi Lokal Paha Belakang,Kg,119660.0,JANUARI,2018
2018-01-18,Daging Sapi Lokal Daging Has Luar (Sirloin),Kg,121667.0,JANUARI,2018
2018-01-18,Daging Sapi Lokal Daging Sandung Lamur (Brisket),Kg,93333.0,JANUARI,2018
2018-01-18,Daging Sapi Lokal Daging Tetelan,Kg,83333.0,JANUARI,2018
2018-01-18,Daging Sapi Impor Beku,Kg,70000.0,JANUARI,2018
2018-01-18,Daging Sapi Lokal Has Dalam,Kg,131667.0,JANUARI,2018
2018-01-18,Ayam Boiler,ekor,37240.0,JANUARI,2018
2018-01-18,Ayam Kampung,ekor,74250.0,JANUARI,2018
2018-01-18,Telur Ayam Ras,Kg,24000.0,JANUARI,2018
2018-01-18,Telur Ayam Kampung,butir,2100.0,JANUARI,2018
2018-01-18,Susu Kental Manis Kaleng Merk Bendera,buah,11790.0,JANUARI,2018
2018-01-18,Susu Kental Manis Kaleng Merk Indomilk,buah,10140.0,JANUARI,2018
2018-01-18,Susu Bubuk Kaleng Merk Bendera,buah,43667.0,JANUARI,2018
2018-01-18,Susu Bubuk Kaleng Merk Indomilk,buah,42433.0,JANUARI,2018
2018-01-18,Jagung Pipilan Kecil,Kg,15500.0,JANUARI,2018
2018-01-18,Garam Beryodium Bata,250 gr,3510.0,JANUARI,2018
2018-01-18,Garam Beryodium Halus,Kg,11960.0,JANUARI,2018
2018-01-18,Tepung Terigu Segitiga Biru,Kg,10240.0,JANUARI,2018
2018-01-18,Kacang Kedelai Eks Impor,Kg,12550.0,JANUARI,2018
2018-01-18,Kacang Kedelai Lokal,Kg,11000.0,JANUARI,2018
2018-01-18,Indomie Rasa Kari Ayam,buah,2400.0,JANUARI,2018
2018-01-18,Cabai Merah Keriting,Kg,48200.0,JANUARI,2018
2018-01-18,Cabai Merah Besar,Kg,46040.0,JANUARI,2018
2018-01-18,Cabai Rawit Merah,Kg,53760.0,JANUARI,2018
2018-01-18,Cabai Rawit Hijau,Kg,42760.0,JANUARI,2018
2018-01-18,Bawang Merah (Medium),Kg,25940.0,JANUARI,2018
2018-01-18,Bawang Putih Impor Kating,Kg,28200.0,JANUARI,2018
2018-01-18,Bawang Putih Impor Honan,Kg,22500.0,JANUARI,2018
2018-01-18,Ikan Teri Asin,Kg,108040.0,JANUARI,2018
2018-01-18,Ikan Kembung,Kg,38860.0,JANUARI,2018
2018-01-18,Kacang Hijau,Kg,23040.0,JANUARI,2018
2018-01-18,Kacang Tanah,Kg,24700.0,JANUARI,2018
2018-01-18,Ketela Pohon,Kg,4800.0,JANUARI,2018
2018-01-19,Beras,Kg,10925.0,JANUARI,2018
2018-01-19,Gula Pasir,Kg,13660.0,JANUARI,2018
2018-01-19,Minyak Goreng Bimoli Botol,Liter,13410.0,JANUARI,2018
2018-01-19,Minyak Goreng Curah,Liter,12300.0,JANUARI,2018
2018-01-19,Daging Sapi Lokal Paha Belakang,Kg,117660.0,JANUARI,2018
2018-01-19,Daging Sapi Lokal Daging Has Luar (Sirloin),Kg,116667.0,JANUARI,2018
2018-01-19,Daging Sapi Lokal Daging Sandung Lamur (Brisket),Kg,91667.0,JANUARI,2018
2018-01-19,Daging Sapi Lokal Daging Tetelan,Kg,70000.0,JANUARI,2018
2018-01-19,Daging Sapi Impor Beku,Kg,70000.0,JANUARI,2018
2018-01-19,Daging Sapi Lokal Has Dalam,Kg,148333.0,JANUARI,2018
2018-01-19,Ayam Boiler,ekor,38140.0,JANUARI,2018
2018-01-19,Ayam Kampung,ekor,80667.0,JANUARI,2018
2018-01-19,Telur Ayam Ras,Kg,23960.0,JANUARI,2018
2018-01-19,Telur Ayam Kampung,butir,2090.0,JANUARI,2018
2018-01-19,Susu Kental Manis Kaleng Merk Bendera,buah,12460.0,JANUARI,2018
2018-01-19,Susu Kental Manis Kaleng Merk Indomilk,buah,10140.0,JANUARI,2018
2018-01-19,Susu Bubuk Kaleng Merk Bendera,buah,44100.0,JANUARI,2018
2018-01-19,Susu Bubuk Kaleng Merk Indomilk,buah,42567.0,JANUARI,2018
2018-01-19,Jagung Pipilan Kecil,Kg,15500.0,JANUARI,2018
2018-01-19,Garam Beryodium Bata,250 gr,3360.0,JANUARI,2018
2018-01-19,Garam Beryodium Halus,Kg,10600.0,JANUARI,2018
2018-01-19,Tepung Terigu Segitiga Biru,Kg,9800.0,JANUARI,2018
2018-01-19,Kacang Kedelai Eks Impor,Kg,12050.0,JANUARI,2018
2018-01-19,Kacang Kedelai Lokal,Kg,11500.0,JANUARI,2018
2018-01-19,Indomie Rasa Kari Ayam,buah,2380.0,JANUARI,2018
2018-01-19,Cabai Merah Keriting,Kg,42000.0,JANUARI,2018
2018-01-19,Cabai Merah Besar,Kg,45540.0,JANUARI,2018
2018-01-19,Cabai Rawit Merah,Kg,54800.0,JANUARI,2018
2018-01-19,Cabai Rawit Hijau,Kg,43440.0,JANUARI,2018
2018-01-19,Bawang Merah (Medium),Kg,26360.0,JANUARI,2018
2018-01-19,Bawang Putih Impor Kating,Kg,28600.0,JANUARI,2018
2018-01-19,Bawang Putih Impor Honan,Kg,27500.0,JANUARI,2018
2018-01-19,Ikan Teri Asin,Kg,108800.0,JANUARI,2018
2018-01-19,Ikan Kembung,Kg,36660.0,JANUARI,2018
2018-01-19,Kacang Hijau,Kg,21800.0,JANUARI,2018
2018-01-19,Kacang Tanah,Kg,24700.0,JANUARI,2018
2018-01-19,Ketela Pohon,Kg,4740.0,JANUARI,2018
2018-01-22,Beras,Kg,11038.0,JANUARI,2018
2018-01-22,Gula Pasir,Kg,13750.0,JANUARI,2018
2018-01-22,Minyak Goreng Bimoli Botol,Liter,13500.0,JANUARI,2018
2018-01-22,Minyak Goreng Curah,Liter,12875.0,JANUARI,2018
2018-01-22,Daging Sapi Lokal Paha Belakang,Kg,119660.0,JANUARI,2018
2018-01-22,Daging Sapi Lokal Daging Has Luar (Sirloin),Kg,120000.0,JANUARI,2018
2018-01-22,Daging Sapi Lokal Daging Sandung Lamur (Brisket),Kg,96667.0,JANUARI,2018
2018-01-22,Daging Sapi Lokal Daging Tetelan,Kg,66667.0,JANUARI,2018
2018-01-22,Daging Sapi Impor Beku,Kg,85000.0,JANUARI,2018
2018-01-22,Daging Sapi Lokal Has Dalam,Kg,150000.0,JANUARI,2018
2018-01-22,Ayam Boiler,ekor,37940.0,JANUARI,2018
2018-01-22,Ayam Kampung,ekor,80075.0,JANUARI,2018
2018-01-22,Telur Ayam Ras,Kg,23800.0,JANUARI,2018
2018-01-22,Telur Ayam Kampung,butir,2060.0,JANUARI,2018
2018-01-22,Susu Kental Manis Kaleng Merk Bendera,buah,11940.0,JANUARI,2018
2018-01-22,Susu Kental Manis Kaleng Merk Indomilk,buah,10340.0,JANUARI,2018
2018-01-22,Susu Bubuk Kaleng Merk Bendera,buah,44100.0,JANUARI,2018
2018-01-22,Susu Bubuk Kaleng Merk Indomilk,buah,42567.0,JANUARI,2018
2018-01-22,Jagung Pipilan Kecil,Kg,15333.0,JANUARI,2018
2018-01-22,Garam Beryodium Bata,250 gr,3760.0,JANUARI,2018
2018-01-22,Garam Beryodium Halus,Kg,13260.0,JANUARI,2018
2018-01-22,Tepung Terigu Segitiga Biru,Kg,10140.0,JANUARI,2018
2018-01-22,Kacang Kedelai Eks Impor,Kg,13175.0,JANUARI,2018
2018-01-22,Kacang Kedelai Lokal,Kg,12000.0,JANUARI,2018
2018-01-22,Indomie Rasa Kari Ayam,buah,2380.0,JANUARI,2018
2018-01-22,Cabai Merah Keriting,Kg,45840.0,JANUARI,2018
2018-01-22,Cabai Merah Besar,Kg,46000.0,JANUARI,2018
2018-01-22,Cabai Rawit Merah,Kg,51160.0,JANUARI,2018
2018-01-22,Cabai Rawit Hijau,Kg,41600.0,JANUARI,2018
2018-01-22,Bawang Merah (Medium),Kg,26240.0,JANUARI,2018
2018-01-22,Bawang Putih Impor Kating,Kg,28340.0,JANUARI,2018
2018-01-22,Bawang Putih Impor Honan,Kg,22500.0,JANUARI,2018
2018-01-22,Ikan Teri Asin,Kg,111000.0,JANUARI,2018
2018-01-22,Ikan Kembung,Kg,38300.0,JANUARI,2018
2018-01-22,Kacang Hijau,Kg,22800.0,JANUARI,2018
2018-01-22,Kacang Tanah,Kg,25560.0,JANUARI,2018
2018-01-22,Ketela Pohon,Kg,4800.0,JANUARI,2018
2018-01-23,Beras,Kg,10975.0,JANUARI,2018
2018-01-23,Gula Pasir,Kg,14000.0,JANUARI,2018
2018-01-23,Minyak Goreng Bimoli Botol,Liter,13500.0,JANUARI,2018
2018-01-23,Minyak Goreng Curah,Liter,12500.0,JANUARI,2018
2018-01-23,Daging Sapi Lokal Paha Belakang,Kg,119660.0,JANUARI,2018
2018-01-23,Daging Sapi Lokal Daging Has Luar (Sirloin),Kg,123333.0,JANUARI,2018
2018-01-23,Daging Sapi Lokal Daging Sandung Lamur (Brisket),Kg,100000.0,JANUARI,2018
2018-01-23,Daging Sapi Lokal Daging Tetelan,Kg,78333.0,JANUARI,2018
2018-01-23,Daging Sapi Impor Beku,Kg,85000.0,JANUARI,2018
2018-01-23,Daging Sapi Lokal Has Dalam,Kg,145000.0,JANUARI,2018
2018-01-23,Ayam Boiler,ekor,36440.0,JANUARI,2018
2018-01-23,Ayam Kampung,ekor,80075.0,JANUARI,2018
2018-01-23,Telur Ayam Ras,Kg,23800.0,JANUARI,2018
2018-01-23,Telur Ayam Kampung,butir,2110.0,JANUARI,2018
2018-01-23,Susu Kental Manis Kaleng Merk Bendera,buah,11940.0,JANUARI,2018
2018-01-23,Susu Kental Manis Kaleng Merk Indomilk,buah,10440.0,JANUARI,2018
2018-01-23,Susu Bubuk Kaleng Merk Bendera,buah,44100.0,JANUARI,2018
2018-01-23,Susu Bubuk Kaleng Merk Indomilk,buah,42567.0,JANUARI,2018
2018-01-23,Jagung Pipilan Kecil,Kg,15333.0,JANUARI,2018
2018-01-23,Garam Beryodium Bata,250 gr,4100.0,JANUARI,2018
2018-01-23,Garam Beryodium Halus,Kg,11760.0,JANUARI,2018
2018-01-23,Tepung Terigu Segitiga Biru,Kg,10790.0,JANUARI,2018
2018-01-23,Kacang Kedelai Eks Impor,Kg,13800.0,JANUARI,2018
2018-01-23,Kacang Kedelai Lokal,Kg,12000.0,JANUARI,2018
2018-01-23,Indomie Rasa Kari Ayam,buah,2380.0,JANUARI,2018
2018-01-23,Cabai Merah Keriting,Kg,47340.0,JANUARI,2018
2018-01-23,Cabai Merah Besar,Kg,49000.0,JANUARI,2018
2018-01-23,Cabai Rawit Merah,Kg,50660.0,JANUARI,2018
2018-01-23,Cabai Rawit Hijau,Kg,45600.0,JANUARI,2018
2018-01-23,Bawang Merah (Medium),Kg,26240.0,JANUARI,2018
2018-01-23,Bawang Putih Impor Kating,Kg,30440.0,JANUARI,2018
2018-01-23,Bawang Putih Impor Honan,Kg,25000.0,JANUARI,2018
2018-01-23,Ikan Teri Asin,Kg,109000.0,JANUARI,2018
2018-01-23,Ikan Kembung,Kg,39000.0,JANUARI,2018
2018-01-23,Kacang Hijau,Kg,22400.0,JANUARI,2018
2018-01-23,Kacang Tanah,Kg,26260.0,JANUARI,2018
2018-01-23,Ketela Pohon,Kg,4800.0,JANUARI,2018
2018-01-24,Beras,Kg,11100.0,JANUARI,2018
2018-01-24,Gula Pasir,Kg,13900.0,JANUARI,2018
2018-01-24,Minyak Goreng Bimoli Botol,Liter,13400.0,JANUARI,2018
2018-01-24,Minyak Goreng Curah,Liter,12500.0,JANUARI,2018
2018-01-24,Daging Sapi Lokal Paha Belakang,Kg,119660.0,JANUARI,2018
2018-01-24,Daging Sapi Lokal Daging Has Luar (Sirloin),Kg,120000.0,JANUARI,2018
2018-01-24,Daging Sapi Lokal Daging Sandung Lamur (Brisket),Kg,105000.0,JANUARI,2018
2018-01-24,Daging Sapi Lokal Daging Tetelan,Kg,63333.0,JANUARI,2018
2018-01-24,Daging Sapi Impor Beku,Kg,85000.0,JANUARI,2018
2018-01-24,Daging Sapi Lokal Has Dalam,Kg,148333.0,JANUARI,2018
2018-01-24,Ayam Boiler,ekor,37040.0,JANUARI,2018
2018-01-24,Ayam Kampung,ekor,80075.0,JANUARI,2018
2018-01-24,Telur Ayam Ras,Kg,23600.0,JANUARI,2018
2018-01-24,Telur Ayam Kampung,butir,2160.0,JANUARI,2018
2018-01-24,Susu Kental Manis Kaleng Merk Bendera,buah,11840.0,JANUARI,2018
2018-01-24,Susu Kental Manis Kaleng Merk Indomilk,buah,10140.0,JANUARI,2018
2018-01-24,Susu Bubuk Kaleng Merk Bendera,buah,44100.0,JANUARI,2018
2018-01-24,Susu Bubuk Kaleng Merk Indomilk,buah,42567.0,JANUARI,2018
2018-01-24,Jagung Pipilan Kecil,Kg,15333.0,JANUARI,2018
2018-01-24,Garam Beryodium Bata,250 gr,3760.0,JANUARI,2018
2018-01-24,Garam Beryodium Halus,Kg,10760.0,JANUARI,2018
2018-01-24,Tepung Terigu Segitiga Biru,Kg,9940.0,JANUARI,2018
2018-01-24,Kacang Kedelai Eks Impor,Kg,12175.0,JANUARI,2018
2018-01-24,Kacang Kedelai Lokal,Kg,12000.0,JANUARI,2018
2018-01-24,Indomie Rasa Kari Ayam,buah,2380.0,JANUARI,2018
2018-01-24,Cabai Merah Keriting,Kg,44140.0,JANUARI,2018
2018-01-24,Cabai Merah Besar,Kg,48000.0,JANUARI,2018
2018-01-24,Cabai Rawit Merah,Kg,48660.0,JANUARI,2018
2018-01-24,Cabai Rawit Hijau,Kg,47100.0,JANUARI,2018
2018-01-24,Bawang Merah (Medium),Kg,23240.0,JANUARI,2018
2018-01-24,Bawang Putih Impor Kating,Kg,26840.0,JANUARI,2018
2018-01-24,Bawang Putih Impor Honan,Kg,22500.0,JANUARI,2018
2018-01-24,Ikan Teri Asin,Kg,108000.0,JANUARI,2018
2018-01-24,Ikan Kembung,Kg,37800.0,JANUARI,2018
2018-01-24,Kacang Hijau,Kg,21400.0,JANUARI,2018
2018-01-24,Kacang Tanah,Kg,24860.0,JANUARI,2018
2018-01-24,Ketela Pohon,Kg,4800.0,JANUARI,2018
2018-01-25,Beras,Kg,11113.0,JANUARI,2018
2018-01-25,Gula Pasir,Kg,13590.0,JANUARI,2018
2018-01-25,Minyak Goreng Bimoli Botol,Liter,13610.0,JANUARI,2018
2018-01-25,Minyak Goreng Curah,Liter,12575.0,JANUARI,2018
2018-01-25,Daging Sapi Lokal Paha Belakang,Kg,117660.0,JANUARI,2018
2018-01-25,Daging Sapi Lokal Daging Has Luar (Sirloin),Kg,118333.0,JANUARI,2018
2018-01-25,Daging Sapi Lokal Daging Sandung Lamur (Brisket),Kg,87667.0,JANUARI,2018
2018-01-25,Daging Sapi Lokal Daging Tetelan,Kg,72667.0,JANUARI,2018
2018-01-25,Daging Sapi Impor Beku,Kg,87500.0,JANUARI,2018
2018-01-25,Daging Sapi Lokal Has Dalam,Kg,144167.0,JANUARI,2018
2018-01-25,Ayam Boiler,ekor,37940.0,JANUARI,2018
2018-01-25,Ayam Kampung,ekor,80333.0,JANUARI,2018
2018-01-25,Telur Ayam Ras,Kg,23460.0,JANUARI,2018
2018-01-25,Telur Ayam Kampung,butir,2120.0,JANUARI,2018
2018-01-25,Susu Kental Manis Kaleng Merk Bendera,buah,11900.0,JANUARI,2018
2018-01-25,Susu Kental Manis Kaleng Merk Indomilk,buah,10160.0,JANUARI,2018
2018-01-25,Susu Bubuk Kaleng Merk Bendera,buah,43667.0,JANUARI,2018
2018-01-25,Susu Bubuk Kaleng Merk Indomilk,buah,42433.0,JANUARI,2018
2018-01-25,Jagung Pipilan Kecil,Kg,15433.0,JANUARI,2018
2018-01-25,Garam Beryodium Bata,250 gr,4060.0,JANUARI,2018
2018-01-25,Garam Beryodium Halus,Kg,10860.0,JANUARI,2018
2018-01-25,Tepung Terigu Segitiga Biru,Kg,10190.0,JANUARI,2018
2018-01-25,Kacang Kedelai Eks Impor,Kg,12500.0,JANUARI,2018
2018-01-25,Kacang Kedelai Lokal,Kg,10850.0,JANUARI,2018
2018-01-25,Indomie Rasa Kari Ayam,buah,2400.0,JANUARI,2018
2018-01-25,Cabai Merah Keriting,Kg,44460.0,JANUARI,2018
2018-01-25,Cabai Merah Besar,Kg,46040.0,JANUARI,2018
2018-01-25,Cabai Rawit Merah,Kg,48340.0,JANUARI,2018
2018-01-25,Cabai Rawit Hijau,Kg,47040.0,JANUARI,2018
2018-01-25,Bawang Merah (Medium),Kg,23940.0,JANUARI,2018
2018-01-25,Bawang Putih Impor Kating,Kg,27560.0,JANUARI,2018
2018-01-25,Bawang Putih Impor Honan,Kg,24500.0,JANUARI,2018
2018-01-25,Ikan Teri Asin,Kg,110000.0,JANUARI,2018
2018-01-25,Ikan Kembung,Kg,37800.0,JANUARI,2018
2018-01-25,Kacang Hijau,Kg,21800.0,JANUARI,2018
2018-01-25,Kacang Tanah,Kg,24660.0,JANUARI,2018
2018-01-25,Ketela Pohon,Kg,4740.0,JANUARI,2018
2018-01-26,Beras,Kg,10925.0,JANUARI,2018
2018-01-26,Gula Pasir,Kg,13740.0,JANUARI,2018
2018-01-26,Minyak Goreng Bimoli Botol,Liter,13290.0,JANUARI,2018
2018-01-26,Minyak Goreng Curah,Liter,12375.0,JANUARI,2018
2018-01-26,Daging Sapi Lokal Paha Belakang,Kg,119000.0,JANUARI,2018
2018-01-26,Daging Sapi Lokal Daging Has Luar (Sirloin),Kg,116667.0,JANUARI,2018
2018-01-26,Daging Sapi Lokal Daging Sandung Lamur (Brisket),Kg,91667.0,JANUARI,2018
2018-01-26,Daging Sapi Lokal Daging Tetelan,Kg,65000.0,JANUARI,2018
2018-01-26,Daging Sapi Impor Beku,Kg,90000.0,JANUARI,2018
2018-01-26,Daging Sapi Lokal Has Dalam,Kg,143333.0,JANUARI,2018
2018-01-26,Ayam Boiler,ekor,37740.0,JANUARI,2018
2018-01-26,Ayam Kampung,ekor,80567.0,JANUARI,2018
2018-01-26,Telur Ayam Ras,Kg,22940.0,JANUARI,2018
2018-01-26,Telur Ayam Kampung,butir,2160.0,JANUARI,2018
2018-01-26,Susu Kental Manis Kaleng Merk Bendera,buah,11800.0,JANUARI,2018
2018-01-26,Susu Kental Manis Kaleng Merk Indomilk,buah,10200.0,JANUARI,2018
2018-01-26,Susu Bubuk Kaleng Merk Bendera,buah,43767.0,JANUARI,2018
2018-01-26,Susu Bubuk Kaleng Merk Indomilk,buah,42000.0,JANUARI,2018
2018-01-26,Jagung Pipilan Kecil,Kg,16000.0,JANUARI,2018
2018-01-26,Garam Beryodium Bata,250 gr,3320.0,JANUARI,2018
2018-01-26,Garam Beryodium Halus,Kg,11040.0,JANUARI,2018
2018-01-26,Tepung Terigu Segitiga Biru,Kg,9940.0,JANUARI,2018
2018-01-26,Kacang Kedelai Eks Impor,Kg,12000.0,JANUARI,2018
2018-01-26,Kacang Kedelai Lokal,Kg,10667.0,JANUARI,2018
2018-01-26,Indomie Rasa Kari Ayam,buah,2380.0,JANUARI,2018
2018-01-26,Cabai Merah Keriting,Kg,41900.0,JANUARI,2018
2018-01-26,Cabai Merah Besar,Kg,46460.0,JANUARI,2018
2018-01-26,Cabai Rawit Merah,Kg,46140.0,JANUARI,2018
2018-01-26,Cabai Rawit Hijau,Kg,47300.0,JANUARI,2018
2018-01-26,Bawang Merah (Medium),Kg,24160.0,JANUARI,2018
2018-01-26,Bawang Putih Impor Kating,Kg,26340.0,JANUARI,2018
2018-01-26,Bawang Putih Impor Honan,Kg,22500.0,JANUARI,2018
2018-01-26,Ikan Teri Asin,Kg,107000.0,JANUARI,2018
2018-01-26,Ikan Kembung,Kg,37860.0,JANUARI,2018
2018-01-26,Kacang Hijau,Kg,21540.0,JANUARI,2018
2018-01-26,Kacang Tanah,Kg,23500.0,JANUARI,2018
2018-01-26,Ketela Pohon,Kg,5000.0,JANUARI,2018
2018-01-29,Beras,Kg,10988.0,JANUARI,2018
2018-01-29,Gula Pasir,Kg,13840.0,JANUARI,2018
2018-01-29,Minyak Goreng Bimoli Botol,Liter,13640.0,JANUARI,2018
2018-01-29,Minyak Goreng Curah,Liter,12563.0,JANUARI,2018
2018-01-29,Daging Sapi Lokal Paha Belakang,Kg,120000.0,JANUARI,2018
2018-01-29,Daging Sapi Lokal Daging Has Luar (Sirloin),Kg,118333.0,JANUARI,2018
2018-01-29,Daging Sapi Lokal Daging Sandung Lamur (Brisket),Kg,90167.0,JANUARI,2018
2018-01-29,Daging Sapi Lokal Daging Tetelan,Kg,79333.0,JANUARI,2018
