TANGGAL,KOMODITI,SATUAN,HARGA
18/05/2018,Kacang Kedelai Eks Impor,Kg,11575
21/05/2018,Kacang Kedelai Eks Impor,Kg,11675
22/05/2018,Kacang Kedelai Eks Impor,Kg,11675
23/05/2018,Kacang Kedelai Eks Impor,Kg,11675
24/05/2018,Kacang Kedelai Eks Impor,Kg,11800
25/05/2018,Kacang Kedelai Eks Impor,Kg,13175
28/05/2018,Kacang Kedelai Eks Impor,Kg,12175
30/05/2018,Kacang Kedelai Eks Impor,Kg,12050
31/05/2018,Kacang Kedelai Eks Impor,Kg,10740
43136,Kacang Kedelai Lokal,Kg,10733
43164,Kacang Kedelai Lokal,Kg,10733
43195,Kacang Kedelai Lokal,Kg,10733
